ID	pVal_enrich	subontology
GO:0099003	0.001998001998001998	BP
GO:0099072	9.99000999000999e-4	BP
GO:0099111	9.99000999000999e-4	BP
GO:0099175	9.99000999000999e-4	BP
GO:0099504	9.99000999000999e-4	BP
GO:0099518	9.99000999000999e-4	BP
GO:0099565	9.99000999000999e-4	BP
GO:0099587	9.99000999000999e-4	BP
GO:0099637	9.99000999000999e-4	BP
GO:0099643	9.99000999000999e-4	BP
GO:0106027	0.002997002997002997	BP
GO:0106030	9.99000999000999e-4	BP
GO:0110020	9.99000999000999e-4	BP
GO:0110111	9.99000999000999e-4	BP
GO:0110149	9.99000999000999e-4	BP
GO:0110151	9.99000999000999e-4	BP
GO:0120034	0.024975024975024976	BP
GO:0140029	9.99000999000999e-4	BP
GO:0140056	9.99000999000999e-4	BP
GO:0140115	9.99000999000999e-4	BP
GO:0140253	9.99000999000999e-4	BP
GO:0140353	9.99000999000999e-4	BP
GO:0150076	9.99000999000999e-4	BP
GO:0150116	0.03296703296703297	BP
GO:0150117	9.99000999000999e-4	BP
GO:1900006	9.99000999000999e-4	BP
GO:1900076	9.99000999000999e-4	BP
GO:1900180	9.99000999000999e-4	BP
GO:1900542	9.99000999000999e-4	BP
GO:1900544	9.99000999000999e-4	BP
GO:1901099	9.99000999000999e-4	BP
GO:1901136	9.99000999000999e-4	BP
GO:1901184	9.99000999000999e-4	BP
GO:1901216	9.99000999000999e-4	BP
GO:1901343	9.99000999000999e-4	BP
GO:1901568	9.99000999000999e-4	BP
GO:1901570	9.99000999000999e-4	BP
GO:1901606	9.99000999000999e-4	BP
GO:1901607	9.99000999000999e-4	BP
GO:1901616	9.99000999000999e-4	BP
GO:1901655	9.99000999000999e-4	BP
GO:1901657	0.001998001998001998	BP
GO:1901739	9.99000999000999e-4	BP
GO:1901741	9.99000999000999e-4	BP
GO:1901800	9.99000999000999e-4	BP
GO:1901862	9.99000999000999e-4	BP
GO:1901863	0.001998001998001998	BP
GO:1901880	0.025974025974025976	BP
GO:1901881	9.99000999000999e-4	BP
GO:1901983	9.99000999000999e-4	BP
GO:1901985	9.99000999000999e-4	BP
GO:1901988	0.026973026973026972	BP
GO:1901989	9.99000999000999e-4	BP
GO:1901990	0.027972027972027972	BP
GO:1901991	9.99000999000999e-4	BP
GO:1901992	9.99000999000999e-4	BP
GO:1902099	9.99000999000999e-4	BP
GO:1902106	0.025974025974025976	BP
GO:1902115	9.99000999000999e-4	BP
GO:1902284	9.99000999000999e-4	BP
GO:1902369	9.99000999000999e-4	BP
GO:1902373	9.99000999000999e-4	BP
GO:1902414	9.99000999000999e-4	BP
GO:1902476	9.99000999000999e-4	BP
GO:1902600	9.99000999000999e-4	BP
GO:1902653	9.99000999000999e-4	BP
GO:1902667	9.99000999000999e-4	BP
GO:1902668	9.99000999000999e-4	BP
GO:1902749	9.99000999000999e-4	BP
GO:1902750	9.99000999000999e-4	BP
GO:1902806	9.99000999000999e-4	BP
GO:1902807	9.99000999000999e-4	BP
GO:1902808	9.99000999000999e-4	BP
GO:1902850	0.023976023976023976	BP
GO:1902882	9.99000999000999e-4	BP
GO:1902893	0.029970029970029972	BP
GO:1902895	9.99000999000999e-4	BP
GO:1903008	9.99000999000999e-4	BP
GO:1903018	9.99000999000999e-4	BP
GO:1903035	9.99000999000999e-4	BP
GO:1903036	9.99000999000999e-4	BP
GO:1903038	0.001998001998001998	BP
GO:1903051	9.99000999000999e-4	BP
GO:1903052	9.99000999000999e-4	BP
GO:1903053	9.99000999000999e-4	BP
GO:1903076	9.99000999000999e-4	BP
GO:1903078	9.99000999000999e-4	BP
GO:1903169	9.99000999000999e-4	BP
GO:1903305	9.99000999000999e-4	BP
GO:1903307	9.99000999000999e-4	BP
GO:1903312	9.99000999000999e-4	BP
GO:1903313	9.99000999000999e-4	BP
GO:1903321	9.99000999000999e-4	BP
GO:1903322	9.99000999000999e-4	BP
GO:1903363	0.025974025974025976	BP
GO:1903364	9.99000999000999e-4	BP
GO:1903409	9.99000999000999e-4	BP
GO:1903426	9.99000999000999e-4	BP
GO:1903510	9.99000999000999e-4	BP
GO:1903522	0.02197802197802198	BP
GO:1903531	0.023976023976023976	BP
GO:1903539	9.99000999000999e-4	BP
GO:1903556	9.99000999000999e-4	BP
GO:1903557	9.99000999000999e-4	BP
GO:1903573	9.99000999000999e-4	BP
GO:1903578	9.99000999000999e-4	BP
GO:1903670	9.99000999000999e-4	BP
GO:1903725	9.99000999000999e-4	BP
GO:1903825	9.99000999000999e-4	BP
GO:1903829	0.023976023976023976	BP
GO:1903844	9.99000999000999e-4	BP
GO:1903900	9.99000999000999e-4	BP
GO:1903902	9.99000999000999e-4	BP
GO:1904019	9.99000999000999e-4	BP
GO:1904029	9.99000999000999e-4	BP
GO:1904035	9.99000999000999e-4	BP
GO:1904062	0.027972027972027972	BP
GO:1904064	9.99000999000999e-4	BP
GO:1904375	9.99000999000999e-4	BP
GO:1904377	9.99000999000999e-4	BP
GO:1904645	9.99000999000999e-4	BP
GO:1904659	9.99000999000999e-4	BP
GO:1904888	9.99000999000999e-4	BP
GO:1904892	0.024975024975024976	BP
GO:1904894	9.99000999000999e-4	BP
GO:1905037	0.001998001998001998	BP
GO:1905039	9.99000999000999e-4	BP
GO:1905144	9.99000999000999e-4	BP
GO:1905145	9.99000999000999e-4	BP
GO:1905207	9.99000999000999e-4	BP
GO:1905209	9.99000999000999e-4	BP
GO:1905269	9.99000999000999e-4	BP
GO:1905330	9.99000999000999e-4	BP
GO:1905332	9.99000999000999e-4	BP
GO:1905475	0.001998001998001998	BP
GO:1905477	9.99000999000999e-4	BP
GO:1905818	9.99000999000999e-4	BP
GO:1905897	9.99000999000999e-4	BP
GO:1905952	0.001998001998001998	BP
GO:1905954	9.99000999000999e-4	BP
GO:1990089	0.001998001998001998	BP
GO:1990090	0.001998001998001998	BP
GO:1990266	9.99000999000999e-4	BP
GO:1990542	9.99000999000999e-4	BP
GO:1990573	9.99000999000999e-4	BP
GO:1990748	9.99000999000999e-4	BP
GO:1990845	9.99000999000999e-4	BP
GO:1990928	9.99000999000999e-4	BP
GO:2000045	9.99000999000999e-4	BP
GO:2000058	9.99000999000999e-4	BP
GO:2000060	9.99000999000999e-4	BP
GO:2000116	0.001998001998001998	BP
GO:2000117	9.99000999000999e-4	BP
GO:2000134	9.99000999000999e-4	BP
GO:2000179	9.99000999000999e-4	BP
GO:2000181	9.99000999000999e-4	BP
GO:2000242	9.99000999000999e-4	BP
GO:2000243	0.002997002997002997	BP
GO:2000300	9.99000999000999e-4	BP
GO:2000351	9.99000999000999e-4	BP
GO:2000377	0.028971028971028972	BP
GO:2000378	9.99000999000999e-4	BP
GO:2000379	9.99000999000999e-4	BP
GO:2000677	9.99000999000999e-4	BP
GO:2000736	9.99000999000999e-4	BP
GO:2000738	9.99000999000999e-4	BP
GO:2000756	9.99000999000999e-4	BP
GO:2000765	9.99000999000999e-4	BP
GO:2000779	9.99000999000999e-4	BP
GO:2000780	9.99000999000999e-4	BP
GO:2000826	9.99000999000999e-4	BP
GO:2001014	9.99000999000999e-4	BP
GO:2001021	9.99000999000999e-4	BP
GO:2001022	9.99000999000999e-4	BP
GO:2001023	9.99000999000999e-4	BP
GO:2001024	9.99000999000999e-4	BP
GO:2001056	9.99000999000999e-4	BP
GO:2001057	9.99000999000999e-4	BP
GO:2001235	9.99000999000999e-4	BP
GO:2001237	9.99000999000999e-4	BP
GO:2001239	9.99000999000999e-4	BP
GO:2001240	9.99000999000999e-4	BP
GO:2001242	0.017982017982017984	BP
GO:2001243	9.99000999000999e-4	BP
